,Learning rates,Number of leaf nodes,Number of trees,MSE
6162,0.8705263157894737,44.0,12.0,64096.89947172804
6163,0.8705263157894737,44.0,17.0,56827.47404266557
6164,0.8705263157894737,44.0,22.0,61186.10133076861
6165,0.8705263157894737,44.0,27.0,64753.643900598974
6166,0.8705263157894737,44.0,33.0,60463.11836764526
6167,0.8705263157894737,44.0,38.0,56992.924240314045
6168,0.8705263157894737,44.0,43.0,56416.60701487044
6169,0.8705263157894737,44.0,48.0,58952.94815485622
6170,0.8705263157894737,44.0,54.0,54259.42781278407
6171,0.8705263157894737,44.0,59.0,57086.241833674125
6172,0.8705263157894737,44.0,64.0,53960.47480653627
6173,0.8705263157894737,44.0,69.0,48734.171239870266
6174,0.8705263157894737,44.0,75.0,51781.455089323514
6175,0.8705263157894737,44.0,80.0,55367.6307158858
6176,0.8705263157894737,44.0,85.0,47937.57398982702
6177,0.8705263157894737,44.0,90.0,46004.842709583434
6178,0.8705263157894737,44.0,96.0,55536.250299395266
6179,0.8705263157894737,44.0,101.0,52971.34979468001
6180,0.8705263157894737,49.0,1.0,93984.85581173764
6181,0.8705263157894737,49.0,6.0,66829.78333220334
6182,0.8705263157894737,49.0,12.0,60785.697614697565
6183,0.8705263157894737,49.0,17.0,62043.944857021525
6184,0.8705263157894737,49.0,22.0,56105.800756587545
6185,0.8705263157894737,49.0,27.0,59772.60221734512
6186,0.8705263157894737,49.0,33.0,50985.23299822968
6187,0.8705263157894737,49.0,38.0,52721.815608225595
6188,0.8705263157894737,49.0,43.0,53986.18110094152
6189,0.8705263157894737,49.0,48.0,52384.74574711414
6190,0.8705263157894737,49.0,54.0,50109.54333603248
6191,0.8705263157894737,49.0,59.0,49644.82727170755
6192,0.8705263157894737,49.0,64.0,44569.31380528556
6193,0.8705263157894737,49.0,69.0,39973.8877263147
6194,0.8705263157894737,49.0,75.0,44985.16423257756
6195,0.8705263157894737,49.0,80.0,48782.45822093081
6196,0.8705263157894737,49.0,85.0,50150.01804939963
6197,0.8705263157894737,49.0,90.0,53488.58332482117
6198,0.8705263157894737,49.0,96.0,50983.03419778465
6199,0.8705263157894737,49.0,101.0,41964.50065107927
6200,0.8705263157894737,54.0,1.0,107147.7309123432
6201,0.8705263157894737,54.0,6.0,70461.75429180634
6202,0.8705263157894737,54.0,12.0,64824.32775720982
6203,0.8705263157894737,54.0,17.0,54966.37097840929
6204,0.8705263157894737,54.0,22.0,50112.26546163526
6205,0.8705263157894737,54.0,27.0,49294.05663825381
6206,0.8705263157894737,54.0,33.0,49876.94134950513
6207,0.8705263157894737,54.0,38.0,51382.80969232493
6208,0.8705263157894737,54.0,43.0,42831.718572597056
6209,0.8705263157894737,54.0,48.0,51123.872959720895
6210,0.8705263157894737,54.0,54.0,47278.22540543051
6211,0.8705263157894737,54.0,59.0,46659.91571680288
6212,0.8705263157894737,54.0,64.0,49837.88995015412
6213,0.8705263157894737,54.0,69.0,49254.08864951348
6214,0.8705263157894737,54.0,75.0,44925.75856881833
6215,0.8705263157894737,54.0,80.0,38214.8995117843
6216,0.8705263157894737,54.0,85.0,48821.746133925306
6217,0.8705263157894737,54.0,90.0,48560.26777480334
6218,0.8705263157894737,54.0,96.0,50723.80730935583
6219,0.8705263157894737,54.0,101.0,45300.22982210256
6220,0.8705263157894737,59.0,1.0,85077.41462254114
6221,0.8705263157894737,59.0,6.0,70618.60981444134
6222,0.8705263157894737,59.0,12.0,56115.86034179411
6223,0.8705263157894737,59.0,17.0,51183.149309065215
6224,0.8705263157894737,59.0,22.0,52952.74949765284
6225,0.8705263157894737,59.0,27.0,53233.64719758425
6226,0.8705263157894737,59.0,33.0,49644.199116890115
6227,0.8705263157894737,59.0,38.0,44960.58290672481
6228,0.8705263157894737,59.0,43.0,37802.38997186173
6229,0.8705263157894737,59.0,48.0,47785.47767794913
6230,0.8705263157894737,59.0,54.0,49247.348333834125
6231,0.8705263157894737,59.0,59.0,44073.34976876604
6232,0.8705263157894737,59.0,64.0,47856.26489132196
6233,0.8705263157894737,59.0,69.0,42115.91461303017
6234,0.8705263157894737,59.0,75.0,44280.29104178118
6235,0.8705263157894737,59.0,80.0,44346.91488060502
6236,0.8705263157894737,59.0,85.0,43687.216583394256
6237,0.8705263157894737,59.0,90.0,45594.95982526727
6238,0.8705263157894737,59.0,96.0,41068.90895599191
6239,0.8705263157894737,59.0,101.0,44187.872822902485
6240,0.8705263157894737,65.0,1.0,120857.56839406445
6241,0.8705263157894737,65.0,6.0,60523.28118686976
6242,0.8705263157894737,65.0,12.0,60551.83737543773
6243,0.8705263157894737,65.0,17.0,48282.10418032491
6244,0.8705263157894737,65.0,22.0,53431.3947082696
6245,0.8705263157894737,65.0,27.0,51398.055335952726
6246,0.8705263157894737,65.0,33.0,47758.882092007836
6247,0.8705263157894737,65.0,38.0,47071.81900690571
6248,0.8705263157894737,65.0,43.0,41115.56323235739
6249,0.8705263157894737,65.0,48.0,45137.53184873472
6250,0.8705263157894737,65.0,54.0,44211.79448579168
6251,0.8705263157894737,65.0,59.0,42082.80269179058
6252,0.8705263157894737,65.0,64.0,44843.95517024782
6253,0.8705263157894737,65.0,69.0,45832.037127090276
6254,0.8705263157894737,65.0,75.0,44766.23260666171
6255,0.8705263157894737,65.0,80.0,42956.68533292993
6256,0.8705263157894737,65.0,85.0,42555.551287400085
6257,0.8705263157894737,65.0,90.0,42160.989267660596
6258,0.8705263157894737,65.0,96.0,43119.585550384574
6259,0.8705263157894737,65.0,101.0,38657.762604973635
6260,0.8705263157894737,70.0,1.0,99942.42678345894
6261,0.8705263157894737,70.0,6.0,70368.43452063926
6262,0.8705263157894737,70.0,12.0,53911.72001486279
6263,0.8705263157894737,70.0,17.0,49405.54388970824
6264,0.8705263157894737,70.0,22.0,51806.330683776054
6265,0.8705263157894737,70.0,27.0,49661.92325498158
6266,0.8705263157894737,70.0,33.0,47494.38642860166
6267,0.8705263157894737,70.0,38.0,46333.25783274618
6268,0.8705263157894737,70.0,43.0,44044.2214683604
6269,0.8705263157894737,70.0,48.0,36875.73143179803
6270,0.8705263157894737,70.0,54.0,36151.10947262177
6271,0.8705263157894737,70.0,59.0,42894.54097631147
6272,0.8705263157894737,70.0,64.0,42154.99537522779
6273,0.8705263157894737,70.0,69.0,44627.412168188406
6274,0.8705263157894737,70.0,75.0,41462.5294140013
6275,0.8705263157894737,70.0,80.0,33469.00121232835
6276,0.8705263157894737,70.0,85.0,44107.8368529836
6277,0.8705263157894737,70.0,90.0,40573.77345491509
6278,0.8705263157894737,70.0,96.0,38690.11703107068
6279,0.8705263157894737,70.0,101.0,41819.41863687095
6280,0.8705263157894737,75.0,1.0,98499.04663699152
6281,0.8705263157894737,75.0,6.0,45402.234915295754
6282,0.8705263157894737,75.0,12.0,50490.162305077894
6283,0.8705263157894737,75.0,17.0,42308.648051230804
6284,0.8705263157894737,75.0,22.0,36291.440446159366
6285,0.8705263157894737,75.0,27.0,46636.872556470335
6286,0.8705263157894737,75.0,33.0,45463.78537011258
6287,0.8705263157894737,75.0,38.0,44471.24639862548
6288,0.8705263157894737,75.0,43.0,42088.02145170494
6289,0.8705263157894737,75.0,48.0,44771.86596482355
6290,0.8705263157894737,75.0,54.0,42418.38505222685
6291,0.8705263157894737,75.0,59.0,37290.960064611325
6292,0.8705263157894737,75.0,64.0,36886.13153572854
6293,0.8705263157894737,75.0,69.0,33466.10183308316
6294,0.8705263157894737,75.0,75.0,40522.8385701815
6295,0.8705263157894737,75.0,80.0,40790.22029771415
6296,0.8705263157894737,75.0,85.0,40218.409748827326
6297,0.8705263157894737,75.0,90.0,35391.33250442281
6298,0.8705263157894737,75.0,96.0,42438.600237044004
6299,0.8705263157894737,75.0,101.0,40243.72140277147
6300,0.8705263157894737,80.0,1.0,113746.368114566
6301,0.8705263157894737,80.0,6.0,45243.099723574385
6302,0.8705263157894737,80.0,12.0,60968.65980659077
6303,0.8705263157894737,80.0,17.0,50118.71824853638
6304,0.8705263157894737,80.0,22.0,45188.271493738815
6305,0.8705263157894737,80.0,27.0,42773.327324179416
6306,0.8705263157894737,80.0,33.0,35980.967532548704
6307,0.8705263157894737,80.0,38.0,43137.87469319208
6308,0.8705263157894737,80.0,43.0,41646.974421942126
6309,0.8705263157894737,80.0,48.0,40799.65872204602
6310,0.8705263157894737,80.0,54.0,42924.606550203694
6311,0.8705263157894737,80.0,59.0,41453.894382708284
6312,0.8705263157894737,80.0,64.0,41541.89316490671
6313,0.8705263157894737,80.0,69.0,41618.45489656943
6314,0.8705263157894737,80.0,75.0,43134.101558287635
6315,0.8705263157894737,80.0,80.0,39668.89956913064
6316,0.8705263157894737,80.0,85.0,39855.58980844027
6317,0.8705263157894737,80.0,90.0,39290.041207985196
6318,0.8705263157894737,80.0,96.0,40386.05493944559
6319,0.8705263157894737,80.0,101.0,40461.67897193137
6320,0.8705263157894737,85.0,1.0,88345.94727788323
6321,0.8705263157894737,85.0,6.0,61880.867618820004
6322,0.8705263157894737,85.0,12.0,47465.41665355098
6323,0.8705263157894737,85.0,17.0,38354.39331459236
6324,0.8705263157894737,85.0,22.0,38420.1209665004
6325,0.8705263157894737,85.0,27.0,46133.24400118148
6326,0.8705263157894737,85.0,33.0,40216.99758508816
6327,0.8705263157894737,85.0,38.0,43102.57787948321
6328,0.8705263157894737,85.0,43.0,34723.09443455879
6329,0.8705263157894737,85.0,48.0,40227.50046079329
6330,0.8705263157894737,85.0,54.0,39631.654053524624
6331,0.8705263157894737,85.0,59.0,39503.61393491615
6332,0.8705263157894737,85.0,64.0,40673.88559466209
6333,0.8705263157894737,85.0,69.0,39562.090845787105
6334,0.8705263157894737,85.0,75.0,39999.10903099759
6335,0.8705263157894737,85.0,80.0,40706.89614243987
6336,0.8705263157894737,85.0,85.0,40012.06123093916
6337,0.8705263157894737,85.0,90.0,38822.01419436972
6338,0.8705263157894737,85.0,96.0,42441.537673985404
6339,0.8705263157894737,85.0,101.0,38305.53885278838
6340,0.8705263157894737,91.0,1.0,79037.29415954593
6341,0.8705263157894737,91.0,6.0,68237.743487469
6342,0.8705263157894737,91.0,12.0,52096.92231128254
6343,0.8705263157894737,91.0,17.0,44983.353819655415
6344,0.8705263157894737,91.0,22.0,45110.400108072434
6345,0.8705263157894737,91.0,27.0,40146.58419624448
6346,0.8705263157894737,91.0,33.0,41474.82873168576
6347,0.8705263157894737,91.0,38.0,41328.19813255096
6348,0.8705263157894737,91.0,43.0,42065.905523077534
6349,0.8705263157894737,91.0,48.0,32848.21404995718
6350,0.8705263157894737,91.0,54.0,38816.54031903363
6351,0.8705263157894737,91.0,59.0,41228.18060776765
6352,0.8705263157894737,91.0,64.0,39631.221384458986
6353,0.8705263157894737,91.0,69.0,40066.05137073052
6354,0.8705263157894737,91.0,75.0,39684.6192848687
6355,0.8705263157894737,91.0,80.0,39853.443969658765
6356,0.8705263157894737,91.0,85.0,40213.69652392714
6357,0.8705263157894737,91.0,90.0,39704.45887460268
6358,0.8705263157894737,91.0,96.0,38756.533507044594
6359,0.8705263157894737,91.0,101.0,38460.49548460078
6360,0.8705263157894737,96.0,1.0,697925.694257187
6361,0.8705263157894737,96.0,6.0,55117.60554414432
6362,0.8705263157894737,96.0,12.0,52058.58893268468
6363,0.8705263157894737,96.0,17.0,46270.09381428055
6364,0.8705263157894737,96.0,22.0,46607.08352408378
6365,0.8705263157894737,96.0,27.0,39414.75388542961
6366,0.8705263157894737,96.0,33.0,42565.28696491912
6367,0.8705263157894737,96.0,38.0,32270.31273473959
6368,0.8705263157894737,96.0,43.0,33078.23457285189
6369,0.8705263157894737,96.0,48.0,39866.600889911446
6370,0.8705263157894737,96.0,54.0,38641.43241142298
6371,0.8705263157894737,96.0,59.0,39368.291729796314
6372,0.8705263157894737,96.0,64.0,37972.092370453
6373,0.8705263157894737,96.0,69.0,39439.095790064035
6374,0.8705263157894737,96.0,75.0,39153.477256882055
6375,0.8705263157894737,96.0,80.0,39620.4648350946
6376,0.8705263157894737,96.0,85.0,38748.479274350466
6377,0.8705263157894737,96.0,90.0,38710.53713350275
6378,0.8705263157894737,96.0,96.0,39597.249298549614
6379,0.8705263157894737,96.0,101.0,39140.78051596301
6380,0.8705263157894737,101.0,1.0,105178.90626237083
6381,0.8705263157894737,101.0,6.0,42521.64506753147
6382,0.8705263157894737,101.0,12.0,30278.606803068345
6383,0.8705263157894737,101.0,17.0,42737.59312303767
6384,0.8705263157894737,101.0,22.0,40294.53846891369
6385,0.8705263157894737,101.0,27.0,41327.09083719064
6386,0.8705263157894737,101.0,33.0,40208.90549472244
6387,0.8705263157894737,101.0,38.0,42200.502445365695
6388,0.8705263157894737,101.0,43.0,40342.26386056094
6389,0.8705263157894737,101.0,48.0,39093.6930961911
6390,0.8705263157894737,101.0,54.0,38661.48866871184
6391,0.8705263157894737,101.0,59.0,39229.48170219888
6392,0.8705263157894737,101.0,64.0,39617.93815699572
6393,0.8705263157894737,101.0,69.0,39363.7182360977
6394,0.8705263157894737,101.0,75.0,39218.95620698552
6395,0.8705263157894737,101.0,80.0,39485.08194353704
6396,0.8705263157894737,101.0,85.0,38573.27410915041
6397,0.8705263157894737,101.0,90.0,37610.072029845585
6398,0.8705263157894737,101.0,96.0,37242.324704872546
6399,0.8705263157894737,101.0,101.0,37494.34775005426
6400,0.9278947368421053,2.0,1.0,1128313.2539845002
6401,0.9278947368421053,2.0,6.0,1463290.779855825
6402,0.9278947368421053,2.0,12.0,1517080.1862011347
6403,0.9278947368421053,2.0,17.0,1413866.450651594
6404,0.9278947368421053,2.0,22.0,1263343.9888432906
6405,0.9278947368421053,2.0,27.0,1400341.1474451323
6406,0.9278947368421053,2.0,33.0,1498808.2764363443
6407,0.9278947368421053,2.0,38.0,1394944.2610111765
6408,0.9278947368421053,2.0,43.0,1467123.2874564787
6409,0.9278947368421053,2.0,48.0,1483938.086604338
6410,0.9278947368421053,2.0,54.0,1360487.3314211091
6411,0.9278947368421053,2.0,59.0,1309243.3517921043
6412,0.9278947368421053,2.0,64.0,1479452.4940377092
6413,0.9278947368421053,2.0,69.0,1448586.5374973882
6414,0.9278947368421053,2.0,75.0,1364888.1802561884
6415,0.9278947368421053,2.0,80.0,1426782.3118952846
6416,0.9278947368421053,2.0,85.0,1297056.427466609
6417,0.9278947368421053,2.0,90.0,1443245.7420074139
6418,0.9278947368421053,2.0,96.0,1369111.5679667413
6419,0.9278947368421053,2.0,101.0,1364870.744631583
6420,0.9278947368421053,7.0,1.0,573810.0333950267
6421,0.9278947368421053,7.0,6.0,329721.80618144077
6422,0.9278947368421053,7.0,12.0,326007.4729627881
6423,0.9278947368421053,7.0,17.0,343762.5707034725
6424,0.9278947368421053,7.0,22.0,327774.73745037185
6425,0.9278947368421053,7.0,27.0,316893.9717147331
6426,0.9278947368421053,7.0,33.0,322289.85343949986
6427,0.9278947368421053,7.0,38.0,303764.09172569885
6428,0.9278947368421053,7.0,43.0,266412.8223010107
6429,0.9278947368421053,7.0,48.0,305378.19622342003
6430,0.9278947368421053,7.0,54.0,312259.5209162404
6431,0.9278947368421053,7.0,59.0,273066.187878358
6432,0.9278947368421053,7.0,64.0,309584.6147189267
6433,0.9278947368421053,7.0,69.0,306324.9648098807
6434,0.9278947368421053,7.0,75.0,282035.0641953117
6435,0.9278947368421053,7.0,80.0,288212.88702659856
6436,0.9278947368421053,7.0,85.0,333918.3135202138
6437,0.9278947368421053,7.0,90.0,287197.81327203993
6438,0.9278947368421053,7.0,96.0,273851.3317878475
6439,0.9278947368421053,7.0,101.0,279381.4661224575
6440,0.9278947368421053,12.0,1.0,396203.7364622302
6441,0.9278947368421053,12.0,6.0,214026.01975048333
6442,0.9278947368421053,12.0,12.0,210347.27664829098
6443,0.9278947368421053,12.0,17.0,187122.7860693952
6444,0.9278947368421053,12.0,22.0,184363.6676478443
6445,0.9278947368421053,12.0,27.0,183184.20086465334
6446,0.9278947368421053,12.0,33.0,205391.8493248292
6447,0.9278947368421053,12.0,38.0,165932.25150419652
6448,0.9278947368421053,12.0,43.0,165743.35352130127
6449,0.9278947368421053,12.0,48.0,144619.45353510173
6450,0.9278947368421053,12.0,54.0,153382.84633157475
6451,0.9278947368421053,12.0,59.0,153095.11905082763
6452,0.9278947368421053,12.0,64.0,157338.4014059081
6453,0.9278947368421053,12.0,69.0,152476.8926517787
6454,0.9278947368421053,12.0,75.0,141231.82153871487
6455,0.9278947368421053,12.0,80.0,139990.8103157565
6456,0.9278947368421053,12.0,85.0,148656.6233609071
6457,0.9278947368421053,12.0,90.0,143473.63893476513
6458,0.9278947368421053,12.0,96.0,138061.78290675694
6459,0.9278947368421053,12.0,101.0,148339.8356041674
6460,0.9278947368421053,18.0,1.0,219470.7773354063
6461,0.9278947368421053,18.0,6.0,145307.09774609847
6462,0.9278947368421053,18.0,12.0,128638.96169416337
6463,0.9278947368421053,18.0,17.0,112735.25339237245
6464,0.9278947368421053,18.0,22.0,131853.07527366764
6465,0.9278947368421053,18.0,27.0,112954.92174604344
6466,0.9278947368421053,18.0,33.0,121365.46157178437
6467,0.9278947368421053,18.0,38.0,111765.87121493754
6468,0.9278947368421053,18.0,43.0,103160.0376615494
6469,0.9278947368421053,18.0,48.0,112362.87951602541
6470,0.9278947368421053,18.0,54.0,99746.20288422979
6471,0.9278947368421053,18.0,59.0,94737.79026912969
6472,0.9278947368421053,18.0,64.0,107159.14549548694
6473,0.9278947368421053,18.0,69.0,100485.1855374079
6474,0.9278947368421053,18.0,75.0,94942.88832155363
6475,0.9278947368421053,18.0,80.0,98755.94981163029
6476,0.9278947368421053,18.0,85.0,106557.81593708492
6477,0.9278947368421053,18.0,90.0,96413.06495939285
6478,0.9278947368421053,18.0,96.0,106048.11254503089
6479,0.9278947368421053,18.0,101.0,93268.26905935598
6480,0.9278947368421053,23.0,1.0,1001091.1812274201
6481,0.9278947368421053,23.0,6.0,137992.9478723207
6482,0.9278947368421053,23.0,12.0,110698.47633228214
6483,0.9278947368421053,23.0,17.0,109556.9827255131
6484,0.9278947368421053,23.0,22.0,99814.30993866046
6485,0.9278947368421053,23.0,27.0,104275.48695363796
6486,0.9278947368421053,23.0,33.0,89969.59397788208
6487,0.9278947368421053,23.0,38.0,97296.79788852617
6488,0.9278947368421053,23.0,43.0,89429.56226094357
6489,0.9278947368421053,23.0,48.0,89888.3563334039
6490,0.9278947368421053,23.0,54.0,90709.29994935764
6491,0.9278947368421053,23.0,59.0,74193.7222174181
6492,0.9278947368421053,23.0,64.0,81697.32633294059
6493,0.9278947368421053,23.0,69.0,85971.2740298459
6494,0.9278947368421053,23.0,75.0,87807.835610838
6495,0.9278947368421053,23.0,80.0,92042.11881505352
6496,0.9278947368421053,23.0,85.0,93157.2062527566
6497,0.9278947368421053,23.0,90.0,86600.33346956321
6498,0.9278947368421053,23.0,96.0,89339.48275485834
6499,0.9278947368421053,23.0,101.0,89912.2279923388
6500,0.9278947368421053,28.0,1.0,170806.10293289134
6501,0.9278947368421053,28.0,6.0,117507.83809747746
6502,0.9278947368421053,28.0,12.0,88194.06909362298
6503,0.9278947368421053,28.0,17.0,90360.73205873597
6504,0.9278947368421053,28.0,22.0,81060.58787213267
6505,0.9278947368421053,28.0,27.0,81140.90070312629
6506,0.9278947368421053,28.0,33.0,75903.59301811947
6507,0.9278947368421053,28.0,38.0,79237.19242274531
6508,0.9278947368421053,28.0,43.0,79461.42704210551
6509,0.9278947368421053,28.0,48.0,81284.86796604922
6510,0.9278947368421053,28.0,54.0,77834.30613096303
6511,0.9278947368421053,28.0,59.0,72079.47951309386
6512,0.9278947368421053,28.0,64.0,69368.23017969097
6513,0.9278947368421053,28.0,69.0,71625.31826988299
6514,0.9278947368421053,28.0,75.0,72273.29011729559
6515,0.9278947368421053,28.0,80.0,78785.93311123896
6516,0.9278947368421053,28.0,85.0,79895.81138895056
6517,0.9278947368421053,28.0,90.0,73618.44947269696
6518,0.9278947368421053,28.0,96.0,70340.85364857074
6519,0.9278947368421053,28.0,101.0,78161.2437291852
6520,0.9278947368421053,33.0,1.0,129923.59646032324
6521,0.9278947368421053,33.0,6.0,97768.9373774111
6522,0.9278947368421053,33.0,12.0,74986.84577642212
6523,0.9278947368421053,33.0,17.0,74308.1751654193
6524,0.9278947368421053,33.0,22.0,72830.57137541223
6525,0.9278947368421053,33.0,27.0,67743.99212206903
6526,0.9278947368421053,33.0,33.0,59617.48105468054
